Info 0    [16:09:46.090] Starting TS Server
Info 896  [16:12:36.198] getCompletionsAtPosition: isCompletionListBlocker: 0.004052996635437012
Info 897  [16:12:36.198] Returning an empty list because completion was requested in an invalid position.
Info 898  [16:12:36.208] getCompletionData: Get current token: 0.015720009803771973
Info 899  [16:12:36.209] getCompletionData: Is inside comment: 0.0073850154876708984
Info 900  [16:12:36.209] getCompletionData: Get previous token 1: 0.03450798988342285
Info 901  [16:12:36.209] getCompletionData: Get previous token 2: 0.11325407028198242
Info 902  [16:12:36.209] getCompletionsAtPosition: isCompletionListBlocker: 0.004984021186828613
Info 903  [16:12:36.209] Returning an empty list because completion was requested in an invalid position.
Info 904  [16:12:36.210] getCompletionData: Get current token: 0.01206207275390625
Info 905  [16:12:36.210] getCompletionData: Is inside comment: 0.005254983901977539
Info 906  [16:12:36.210] getCompletionData: Get previous token 1: 0.03041398525238037
Info 907  [16:12:36.210] getCompletionData: Get previous token 2: 0.02580106258392334
Info 908  [16:12:36.210] getCompletionsAtPosition: isCompletionListBlocker: 0.003484964370727539
Info 909  [16:12:36.211] Returning an empty list because completion was requested in an invalid position.
Info 910  [16:12:36.310] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 911  [16:12:36.325] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 127 structureChanged: false Elapsed: 15.250180006027222ms
Info 912  [16:12:36.325] Different program with same set of files:: structureIsReused:: 2
Info 913  [16:12:36.326] getCompletionData: Get current token: 0.02021205425262451
Info 914  [16:12:36.326] getCompletionData: Is inside comment: 0.007026076316833496
Info 915  [16:12:36.326] getCompletionData: Get previous token 1: 0.04016602039337158
Info 916  [16:12:36.326] getCompletionData: Get previous token 2: 0.02946007251739502
Info 917  [16:12:36.326] getCompletionsAtPosition: isCompletionListBlocker: 0.0043489933013916016
Info 918  [16:12:36.326] Returning an empty list because completion was requested in an invalid position.
Info 919  [16:12:36.359] getCompletionData: Get current token: 0.016598939895629883
Info 920  [16:12:36.359] getCompletionData: Is inside comment: 0.01040196418762207
Info 921  [16:12:36.359] getCompletionData: Get previous token 1: 0.17467498779296875
Info 922  [16:12:36.359] getCompletionData: Get previous token 2: 0.04619491100311279
Info 923  [16:12:36.359] getCompletionsAtPosition: isCompletionListBlocker: 0.007382988929748535
Info 924  [16:12:36.360] Returning an empty list because completion was requested in an invalid position.
Info 925  [16:12:36.361] getCompletionData: Get current token: 0.01578998565673828
Info 926  [16:12:36.361] getCompletionData: Is inside comment: 0.008628010749816895
Info 927  [16:12:36.361] getCompletionData: Get previous token 1: 0.040835022926330566
Info 928  [16:12:36.361] getCompletionData: Get previous token 2: 0.030661940574645996
Info 929  [16:12:36.361] getCompletionsAtPosition: isCompletionListBlocker: 0.0042819976806640625
Info 930  [16:12:36.361] Returning an empty list because completion was requested in an invalid position.
Info 931  [16:12:36.747] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 932  [16:12:36.751] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 128 structureChanged: false Elapsed: 4.311337113380432ms
Info 933  [16:12:36.751] Different program with same set of files:: structureIsReused:: 2
Info 934  [16:12:36.752] getCompletionData: Get current token: 0.015140056610107422
Info 935  [16:12:36.752] getCompletionData: Is inside comment: 0.004868984222412109
Info 936  [16:12:36.752] getCompletionData: Get previous token 1: 0.03901994228363037
Info 937  [16:12:36.752] getCompletionData: Get previous token 2: 0.028566956520080566
Info 938  [16:12:36.752] getCompletionsAtPosition: isCompletionListBlocker: 0.003200054168701172
Info 939  [16:12:36.752] Returning an empty list because completion was requested in an invalid position.
Info 940  [16:12:38.289] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 941  [16:12:38.292] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 129 structureChanged: false Elapsed: 3.0397650003433228ms
Info 942  [16:12:38.292] Different program with same set of files:: structureIsReused:: 2
Info 943  [16:12:39.228] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 944  [16:12:39.234] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 130 structureChanged: false Elapsed: 5.3868900537490845ms
Info 945  [16:12:39.234] Different program with same set of files:: structureIsReused:: 2
Info 946  [16:12:43.302] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 947  [16:12:43.306] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 131 structureChanged: false Elapsed: 3.8483400344848633ms
Info 948  [16:12:43.306] Different program with same set of files:: structureIsReused:: 2
Info 949  [16:12:43.641] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 950  [16:12:43.645] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 132 structureChanged: false Elapsed: 4.640488028526306ms
Info 951  [16:12:43.646] Different program with same set of files:: structureIsReused:: 2
Info 952  [16:12:44.406] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 953  [16:12:44.412] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 133 structureChanged: false Elapsed: 5.890295028686523ms
Info 954  [16:12:44.412] Different program with same set of files:: structureIsReused:: 2
Info 955  [16:25:16.080] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 956  [16:25:16.109] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 134 structureChanged: false Elapsed: 25.951017022132874ms
Info 957  [16:25:16.109] Different program with same set of files:: structureIsReused:: 2
Info 958  [16:25:16.110] getCompletionData: Get current token: 0.02511608600616455
Info 959  [16:25:16.110] getCompletionData: Is inside comment: 0.08772099018096924
Info 960  [16:25:16.110] getCompletionData: Get previous token 1: 0.057604074478149414
Info 961  [16:25:16.110] getCompletionsAtPosition: isCompletionListBlocker: 0.028952956199645996
Info 962  [16:25:16.118] getCompletionData: Semantic work: 7.95936906337738
Info 963  [16:25:16.119] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0522080659866333
Info 964  [16:25:16.442] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 965  [16:25:16.448] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 135 structureChanged: false Elapsed: 5.916129946708679ms
Info 966  [16:25:16.448] Different program with same set of files:: structureIsReused:: 2
Info 967  [16:25:17.135] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 968  [16:25:17.141] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 136 structureChanged: false Elapsed: 5.987630009651184ms
Info 969  [16:25:17.141] Different program with same set of files:: structureIsReused:: 2
Info 970  [16:25:17.726] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 971  [16:25:17.735] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 137 structureChanged: false Elapsed: 9.282307982444763ms
Info 972  [16:25:17.735] Different program with same set of files:: structureIsReused:: 2
Info 973  [16:25:18.093] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 974  [16:25:18.101] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 138 structureChanged: false Elapsed: 8.40730094909668ms
Info 975  [16:25:18.101] Different program with same set of files:: structureIsReused:: 2
Info 976  [16:25:18.684] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 977  [16:25:18.693] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 139 structureChanged: false Elapsed: 8.927467942237854ms
Info 978  [16:25:18.693] Different program with same set of files:: structureIsReused:: 2
Info 979  [16:25:18.695] getCompletionData: Get current token: 0.3249119520187378
Info 980  [16:25:18.695] getCompletionData: Is inside comment: 0.08416104316711426
Info 981  [16:25:18.695] getCompletionData: Get previous token 1: 0.06921803951263428
Info 982  [16:25:18.695] getCompletionsAtPosition: isCompletionListBlocker: 0.005988001823425293
Info 983  [16:25:18.698] getCompletionData: Semantic work: 3.0077589750289917
Info 984  [16:25:18.699] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0034209489822387695
Info 985  [16:25:18.701] getCompletionData: Get current token: 0.010356903076171875
Info 986  [16:25:18.701] getCompletionData: Is inside comment: 0.0663520097732544
Info 987  [16:25:18.701] getCompletionData: Get previous token 1: 0.03757596015930176
Info 988  [16:25:18.702] getCompletionsAtPosition: isCompletionListBlocker: 0.005952000617980957
Info 989  [16:25:18.703] getCompletionData: Semantic work: 0.4745849370956421
Info 990  [16:25:18.703] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0032639503479003906
Info 991  [16:25:18.704] getCompletionData: Get current token: 0.010486006736755371
Info 992  [16:25:18.704] getCompletionData: Is inside comment: 0.04815196990966797
Info 993  [16:25:18.704] getCompletionData: Get previous token 1: 0.038324952125549316
Info 994  [16:25:18.704] getCompletionsAtPosition: isCompletionListBlocker: 0.004250049591064453
Info 995  [16:25:18.705] getCompletionData: Semantic work: 0.42604994773864746
Info 996  [16:25:18.705] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.005935072898864746
Info 997  [16:25:18.808] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 998  [16:25:18.814] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 140 structureChanged: false Elapsed: 5.540852069854736ms
Info 999  [16:25:18.814] Different program with same set of files:: structureIsReused:: 2
Info 1000 [16:25:18.814] getCompletionData: Get current token: 0.026350975036621094
Info 1001 [16:25:18.815] getCompletionData: Is inside comment: 0.06660103797912598
Info 1002 [16:25:18.815] getCompletionData: Get previous token 1: 0.03610396385192871
Info 1003 [16:25:18.815] getCompletionData: Get previous token 2: 0.040418028831481934
Info 1004 [16:25:18.816] getCompletionsAtPosition: isCompletionListBlocker: 0.005923032760620117
Info 1005 [16:25:18.818] getCompletionData: Semantic work: 2.7301840782165527
Info 1006 [16:25:18.819] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.004982948303222656
Info 1007 [16:25:18.849] getCompletionData: Get current token: 0.017116904258728027
Info 1008 [16:25:18.850] getCompletionData: Is inside comment: 0.08335697650909424
Info 1009 [16:25:18.850] getCompletionData: Get previous token 1: 0.04246401786804199
Info 1010 [16:25:18.850] getCompletionData: Get previous token 2: 0.046543002128601074
Info 1011 [16:25:18.850] getCompletionsAtPosition: isCompletionListBlocker: 0.0056760311126708984
Info 1012 [16:25:18.850] getCompletionData: Semantic work: 0.4648129940032959
Info 1013 [16:25:18.850] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.003970026969909668
Info 1014 [16:25:18.882] getCompletionData: Get current token: 0.033045053482055664
Info 1015 [16:25:18.882] getCompletionData: Is inside comment: 0.056764960289001465
Info 1016 [16:25:18.882] getCompletionData: Get previous token 1: 0.0394589900970459
Info 1017 [16:25:18.882] getCompletionData: Get previous token 2: 0.04292893409729004
Info 1018 [16:25:18.882] getCompletionsAtPosition: isCompletionListBlocker: 0.005836009979248047
Info 1019 [16:25:18.883] getCompletionData: Semantic work: 0.42393505573272705
Info 1020 [16:25:18.883] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.00445103645324707
Info 1021 [16:25:18.915] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 1022 [16:25:18.921] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 141 structureChanged: false Elapsed: 5.840045094490051ms
Info 1023 [16:25:18.921] Different program with same set of files:: structureIsReused:: 2
Info 1024 [16:25:18.921] getCompletionData: Get current token: 0.013899087905883789
Info 1025 [16:25:18.921] getCompletionData: Is inside comment: 0.049413084983825684
Info 1026 [16:25:18.921] getCompletionData: Get previous token 1: 0.03516793251037598
Info 1027 [16:25:18.921] getCompletionData: Get previous token 2: 0.04172706604003906
Info 1028 [16:25:18.922] getCompletionsAtPosition: isCompletionListBlocker: 0.0048149824142456055
Info 1029 [16:25:18.923] getCompletionData: Semantic work: 1.1945838928222656
Info 1030 [16:25:18.923] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0031049251556396484
Info 1031 [16:25:18.966] getCompletionData: Get current token: 0.014935016632080078
Info 1032 [16:25:18.968] getCompletionData: Is inside comment: 0.1921449899673462
Info 1033 [16:25:18.968] getCompletionData: Get previous token 1: 0.06702601909637451
Info 1034 [16:25:18.968] getCompletionData: Get previous token 2: 0.04172396659851074
Info 1035 [16:25:18.968] getCompletionsAtPosition: isCompletionListBlocker: 0.005874037742614746
Info 1036 [16:25:18.969] getCompletionData: Semantic work: 0.4237459897994995
Info 1037 [16:25:18.969] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.0037119388580322266
Info 1038 [16:25:18.972] getCompletionData: Get current token: 0.012809991836547852
Info 1039 [16:25:18.973] getCompletionData: Is inside comment: 0.05014503002166748
Info 1040 [16:25:18.973] getCompletionData: Get previous token 1: 0.0339200496673584
Info 1041 [16:25:18.973] getCompletionData: Get previous token 2: 0.03552699089050293
Info 1042 [16:25:18.973] getCompletionsAtPosition: isCompletionListBlocker: 0.005034923553466797
Info 1043 [16:25:18.974] getCompletionData: Semantic work: 0.5766700506210327
Info 1044 [16:25:18.974] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.004559993743896484
Info 1045 [16:25:19.016] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
